"State","Year","Month","Population","BirthsPerThousandWomen","TreatedOriginal","Tau"
"Connecticut",2021,7,800018.999999655,4.05740363666538,"Control",0.010379876938436
"Delaware",2021,7,213697.000000351,4.67484335296405,"Control",0.0710085515770169
"DC",2021,7,195013.999999818,3.80485503605225,"Control",-0.0053038619964143
"Florida",2021,7,4614576.00000004,4.00643526079099,"Control",-0.0479859971170544
"Georgia",2021,7,2566665.66666575,4.26272893353228,"Control",-0.000844711792520769
"Hawaii",2021,7,297351.999999499,4.55016277005797,"Control",0.0135770447205745
"Idaho",2021,7,426125.666666878,4.61835593099459,"Control",-0.141805542220349
"Illinois",2021,7,2876173.66666682,4.17220981440482,"Control",-0.0020759500928742
"Indiana",2021,7,1525127.66666697,4.75238903497165,"Control",0.0217761872040558
"Iowa",2021,7,691619.666666714,4.81189324190189,"Control",0.0256257422714619
"Kansas",2021,7,645615.999999856,4.82020272112323,"Control",0.0295612270231338
"Kentucky",2021,7,986760.66666653,4.82386475342618,"Control",0.109025027467618
"Louisiana",2021,7,1049664.33333374,4.7977242248535,"Control",0.0819236900257936
"Maine",2021,7,279980.999999993,4.05384651101335,"Control",0.0114544109021919
"Maryland",2021,7,1394284.66666639,4.45820007105286,"Control",0.0134725626123506
"Massachusetts",2021,7,1613856.00000026,3.88262645489994,"Control",-0.0451216248199744
"Michigan",2021,7,2181254.00000019,4.45981990176254,"Control",0.0495499010011997
"Minnesota",2021,7,1254184.3333334,4.67395409446698,"Control",-0.0275645646541296
"Mississippi",2021,7,668808.666666763,4.66052573082618,"Control",0.0116864077402559
"Missouri",2021,7,1362415.33333314,4.61753464313198,"Control",-0.00302278685218216
"Montana",2021,7,232876.66666706,4.34564791090401,"Control",0.000560122044889866
"Nebraska",2021,7,432727.999999755,5.03549573866547,"Control",-0.0584255055344274
"Nevada",2021,7,709687.333333212,4.19480503620915,"Control",0.02693357451043
"New Hampshire",2021,7,290530.333333318,4.0787479448505,"Control",0.041178964555888
"New Jersey",2021,7,2042945,4.48421274189955,"Control",0.00696988326173464
"New Mexico",2021,7,461382.000000249,4.06821245735418,"Control",-0.0618138451960828
"New York",2021,7,4522675.66666719,4.17009783367866,"Control",-0.00838691363225053
"North Carolina",2021,7,2397282.6666669,4.42584437268376,"Control",-0.00497804822010206
"North Dakota",2021,7,170194.666666881,5.08829105494244,"Control",-0.0938493536216063
"Ohio",2021,7,2570316.33333305,4.5410752943644,"Control",-0.000909223787515678
"Oklahoma",2021,7,898654.666666991,4.81386249964588,"Control",0.0600854970767282
"Oregon",2021,7,960302.999999917,3.83316515724757,"Control",0.00820744482868463
"Pennsylvania",2021,7,2806726.99999981,4.35453822192213,"Control",0.076352171508737
"Rhode Island",2021,7,246585.000000067,3.88101466025809,"Control",-0.00559533857889649
"South Carolina",2021,7,1146114.66666704,4.41840606989731,"Control",0.0237265043174624
"South Dakota",2021,7,187157.000000652,5.30036279699153,"Control",-0.162403547860551
"Tennessee",2021,7,1579985.33333311,4.54624473307412,"Control",0.00130966137035582
"Texas",2021,7,7078820.33333201,4.66447775832417,"Control",-0.0120963251968025
"Utah",2021,7,826447.333333442,5.07836353354977,"Control",-0.0601661138993519
"Vermont",2021,7,137097.333333334,3.74916117989164,"Control",0.0154058152432959
"Virginia",2021,7,1954522.66666645,4.3330272625819,"Control",-0.0400102252295751
"Washington",2021,7,1764624.66666692,4.23092805004365,"Control",-0.0279293238943694
"West Virginia",2021,7,368022.00000034,4.19811859073254,"Control",-0.0065029107894583
"Wisconsin",2021,7,1266920.66666656,4.35859967027699,"Control",-0.0380047559629384
"Wyoming",2021,7,123239.666666513,4.72250547037661,"Control",0.0416624178622493
"Alabama",2021,8,1137406.70833231,4.5471861227048,"Control",0.011044089335984
"Alaska",2021,8,159812.666666928,5.1310075546702,"Control",-0.0298931326144443
"Arizona",2021,8,1609149.91666634,4.41972492826141,"Control",0.11956319667043
"Arkansas",2021,8,672520.124999687,4.99167218230319,"Control",0.200178525739427
"California",2021,8,9144496.04166524,4.19279529733582,"Control",0.0288847480179228
"Colorado",2021,8,1364473.79166625,4.13932464990979,"Control",-0.00397390121058372
"Connecticut",2021,8,800477.374999551,4.1512728576518,"Control",0.0161265556153349
"Delaware",2021,8,213867.12500044,4.29238481603056,"Control",-0.150619344895871
"DC",2021,8,195210.166666497,3.7651727497149,"Control",-0.032008462700551
"Florida",2021,8,4619674.33333342,4.23969279796988,"Control",0.0735863073572993
"Georgia",2021,8,2568371.41666566,4.38059695221433,"Control",0.0654609458871258
"Hawaii",2021,8,297189.791666046,4.77809144129575,"Control",0.11787344730827
"Idaho",2021,8,427045.083333606,4.79340491177343,"Control",0.0359227379478622
"Illinois",2021,8,2873814.08333355,4.1192643840997,"Control",0.00500402794413368
"Indiana",2021,8,1525533.50000036,4.72228240153253,"Control",0.00303161726107426
"Iowa",2021,8,691812.5833334,4.78742376156502,"Control",0.0289757527150947
"Kansas",2021,8,645701.666666485,4.68327736493507,"Control",-0.065987213253365
"Kentucky",2021,8,986669.666666509,4.79390434285918,"Control",0.0520959843592319
"Louisiana",2021,8,1048971.87500047,4.87429655823489,"Control",0.0798936827531707
"Maine",2021,8,280201.499999992,3.96857261649217,"Control",0.0331233990373621
"Maryland",2021,8,1393870.333333,4.41432739678666,"Control",-0.0246914211265272
"Massachusetts",2021,8,1613601.25000028,3.88943674901026,"Control",-0.0289596378831023
"Michigan",2021,8,2180561.41666691,4.33787369055558,"Control",0.0241538344030507
"Minnesota",2021,8,1254246.83333342,4.59160019140273,"Control",-0.019063459357282
"Mississippi",2021,8,668627.62500012,4.76647969787283,"Control",0.0830453295578106
"Missouri",2021,8,1362729.74999975,4.57537527158348,"Control",-0.00662381981675342
"Montana",2021,8,233362.875000472,4.12662039751633,"Control",-0.0504321046575136
"Nebraska",2021,8,432832.458333025,4.91876235021619,"Control",-0.125034654599712
"Nevada",2021,8,710277.791666512,4.36167375123924,"Control",0.0724610688607212
"New Hampshire",2021,8,290516.541666639,4.06517299574346,"Control",0.0372542748484044
"New Jersey",2021,8,2042516.4583333,4.50914359217226,"Control",0.0179572567249995
"New Mexico",2021,8,461463.875000321,4.03715242064984,"Control",-0.0502704557193274
"New York",2021,8,4516359.41666722,4.16198053915535,"Control",-0.0308405653271047
"North Carolina",2021,8,2399650.87500022,4.56899797975778,"Control",0.0570016073353496
"North Dakota",2021,8,170279.166666938,5.00942080406376,"Control",-0.0959367139715512
"Ohio",2021,8,2569699.79166632,4.4822356437719,"Control",0.00207775701491109
"Oklahoma",2021,8,899470.20833372,4.79949192313695,"Control",0.017498290627417
"Oregon",2021,8,960328.208333242,3.8288992951502,"Control",0.00423266624422602
"Pennsylvania",2021,8,2806788.49999977,4.1987488547858,"Control",-0.00836104429112261
"Rhode Island",2021,8,246517.500000105,4.0037725516427,"Control",0.0467037495379836
"South Carolina",2021,8,1147408.87500046,4.59382885634198,"Control",0.134340248935658
"South Dakota",2021,8,187424.500000818,5.2181011553758,"Control",-0.0906713750358845
"Tennessee",2021,8,1581132.41666639,4.65109684836198,"Control",0.0350444757226152
"Texas",2021,8,7087732.99999838,4.77783234780539,"Control",0.00556109530553162
"Utah",2021,8,827754.375000161,5.01718882488443,"Control",-0.0112888872210117
"Vermont",2021,8,137146.583333346,3.93739302048442,"Control",0.138408273129793
"Virginia",2021,8,1954610.33333307,4.36148313278528,"Control",-0.0119283534828645
"Washington",2021,8,1765397.00000033,4.29761690996337,"Control",0.0158411321813787
"West Virginia",2021,8,367859.70833377,4.14832058371398,"Control",-0.0274202641741326
"Wisconsin",2021,8,1266870.16666655,4.29246827582082,"Control",-0.0449085616576568
"Wyoming",2021,8,123312.45833315,4.54941866850436,"Control",0.0313464294730839
"Alabama",2021,9,1137767.08333218,4.52377298957003,"Control",0.00438434506276764
"Alaska",2021,9,159802.666667009,5.20016353501539,"Control",0.0481372808192884
"Arizona",2021,9,1611233.83333294,4.40594025096609,"Control",0.0658401561882993
"Arkansas",2021,9,672882.249999635,4.85077441112731,"Control",0.0916009540935612
"California",2021,9,9138473.08333156,4.09674566621927,"Control",-0.0190208571815162
"Colorado",2021,9,1365301.91666616,3.93392841131805,"Control",-0.0110133522582774
"Connecticut",2021,9,800935.749999448,4.05151099823205,"Control",0.0581296221095897
"Delaware",2021,9,214037.25000053,4.77954187879665,"Control",0.10951317081184
"DC",2021,9,195406.333333178,4.16056115547593,"Control",0.257486423751596
"Florida",2021,9,4624772.66666682,4.32994256005939,"Control",0.111670321227704
"Georgia",2021,9,2570077.16666558,4.33644566962927,"Control",-0.00851752133800243
"Hawaii",2021,9,297027.583332592,4.66623329877094,"Control",0.0586876363942652
"Idaho",2021,9,427964.500000336,4.43027400636854,"Control",-0.0971676303280384
"Illinois",2021,9,2871454.50000027,3.97568549318784,"Control",-0.0266374274717482
"Indiana",2021,9,1525939.33333374,4.69284711624495,"Control",0.00838747520819183
"Iowa",2021,9,692005.500000086,4.70660999081596,"Control",0.0237145946322368
"Kansas",2021,9,645787.333333116,4.70433507006077,"Control",-0.0365829430082849
"Kentucky",2021,9,986578.666666488,4.78522408755462,"Control",0.0497168386958924
"Louisiana",2021,9,1048279.4166672,5.01870008735489,"Control",0.179900243026047
"Maine",2021,9,280421.999999993,3.93335758250076,"Control",0.053189690996652
"Maryland",2021,9,1393455.99999961,4.30368809636019,"Control",-0.0612225415583154
"Massachusetts",2021,9,1613346.50000031,3.84294384374268,"Control",0.0296111997813258
"Michigan",2021,9,2179868.83333363,4.1897016280714,"Control",-0.00795962559882479
"Minnesota",2021,9,1254309.33333344,4.46381115981985,"Control",-0.016431958106307
"Mississippi",2021,9,668446.583333477,4.74682656641996,"Control",-0.00939888174763848
"Missouri",2021,9,1363044.16666636,4.43199138203619,"Control",-0.0813967922726082
"Montana",2021,9,233849.083333885,4.15652687683278,"Control",0.0341746678385615
"Nebraska",2021,9,432936.916666294,4.87830886832854,"Control",-0.0610812730547554
"Nevada",2021,9,710868.249999813,4.09921247713731,"Control",-0.0614102732459925
"New Hampshire",2021,9,290502.74999996,3.80030825870032,"Control",0.0368265383188806
"New Jersey",2021,9,2042087.9166666,4.41900660904468,"Control",-0.0189464170875011
"New Mexico",2021,9,461545.750000393,4.13826798318124,"Control",-0.0137566096429023
"New York",2021,9,4510043.16666725,4.05871946754042,"Control",-0.0518095433571562
"North Carolina",2021,9,2402019.08333356,4.47873211109959,"Control",0.00484261874797465
"North Dakota",2021,9,170363.666666995,5.04802471574538,"Control",0.036044214033188
"Ohio",2021,9,2569083.24999958,4.45450726441109,"Control",0.00531902034128162
"Oklahoma",2021,9,900285.75000045,4.71516960031621,"Control",-0.0539632616870227
"Oregon",2021,9,960353.416666567,3.69655580788396,"Control",-0.00580499295328929
"Pennsylvania",2021,9,2806849.99999973,4.1167144663951,"Control",-0.0164333421088214
"Rhode Island",2021,9,246450.000000143,3.80604585108321,"Control",0.0219799498962279
"South Carolina",2021,9,1148703.08333388,4.46503545991546,"Control",0.00409074754302097
"South Dakota",2021,9,187692.000000985,5.44509089356306,"Control",0.189209607971569
"Tennessee",2021,9,1582279.49999967,4.69259697796851,"Control",0.0992550137681478
"Texas",2021,9,7096645.66666478,4.77746834103018,"Control",-0.0249451339227438
"Utah",2021,9,829061.416666883,4.84282577778339,"Control",-0.0112402151633875
"Vermont",2021,9,137195.833333357,3.41847116348226,"Control",-0.0291886972241708
"Virginia",2021,9,1954697.9999997,4.39454074235577,"Control",0.0350611318939436
"Washington",2021,9,1766169.33333373,4.14059958010727,"Control",-0.0104791764145169
"West Virginia",2021,9,367697.416667199,4.0984786177162,"Control",-0.0197754953561073
"Wisconsin",2021,9,1266819.66666653,4.24369793227652,"Control",-0.00955709923259995
"Wyoming",2021,9,123385.249999787,4.16581398506617,"Control",-0.0573993589109847
"Alabama",2021,10,1138127.45833206,4.36506470661966,"Control",-0.0707869531152374
"Alaska",2021,10,159792.66666709,4.62474289599048,"Control",-0.110511920301621
"Arizona",2021,10,1613317.74999954,4.37235628257486,"Control",0.0920371982620605
"Arkansas",2021,10,673244.374999583,4.61942218232708,"Control",-0.0010714498517439
"California",2021,10,9132450.12499789,4.05772815540108,"Control",0.0205634508565868
"Colorado",2021,10,1366130.04166607,3.87005617236278,"Control",0.018860643934965
"Connecticut",2021,10,801394.124999344,3.73099815275342,"Control",-0.0242563041233295
"Delaware",2021,10,214207.375000619,4.39760769206605,"Control",0.0667102982392924
"DC",2021,10,195602.499999858,3.83941923032961,"Control",0.107685132267258
"Florida",2021,10,4629871.0000002,4.21804408805324,"Control",0.0627961866009361
"Georgia",2021,10,2571782.91666549,4.16481497353113,"Control",-0.0486659403002134
"Hawaii",2021,10,296865.374999138,4.48688231156587,"Control",-0.00297318141150438
"Idaho",2021,10,428883.916667064,4.30885824388368,"Control",-0.0181006218141428
"Illinois",2021,10,2869094.916667,3.86602755299761,"Control",-0.0127042656996763
"Indiana",2021,10,1526345.16666713,4.58742894655297,"Control",0.0296013081364679
"Iowa",2021,10,692198.416666772,4.54060558984644,"Control",0.0323115418640363
"Kansas",2021,10,645872.999999746,4.5473336089311,"Control",-0.0538468398623726
"Kentucky",2021,10,986487.666666466,4.52413157387091,"Control",-0.0424205754815921
"Louisiana",2021,10,1047586.95833393,4.67073397685456,"Control",-0.0892990147494181
"Maine",2021,10,280642.499999993,3.48842388447945,"Control",-0.0886075601134695
"Maryland",2021,10,1393041.66666622,4.27338258606903,"Control",0.0329855558670511
"Massachusetts",2021,10,1613091.75000034,3.65757248463936,"Control",0.0141068488546727
"Michigan",2021,10,2179176.25000035,3.94965758276717,"Control",-0.0301053891666907
"Minnesota",2021,10,1254371.83333346,4.31371293280751,"Control",0.0115661172599566
"Mississippi",2021,10,668265.541666834,4.66880275199867,"Control",0.0523376809799734
"Missouri",2021,10,1363358.58333296,4.33708348800259,"Control",0.00393754652697442
"Montana",2021,10,234335.291667296,3.84491808122192,"Control",-0.00159191550899918
"Nebraska",2021,10,433041.374999564,4.77321595425398,"Control",-0.00028908278115658
"Nevada",2021,10,711458.708333113,4.17030526894727,"Control",0.0554786067589523
"New Hampshire",2021,10,290488.958333281,3.76950644280151,"Control",0.0732915979929509
"New Jersey",2021,10,2041659.3749999,4.30189291492388,"Control",0.00129848569677993
"New Mexico",2021,10,461627.625000465,3.93823918141417,"Control",-0.0585093539162265
"New York",2021,10,4503726.91666728,4.04753670399921,"Control",-0.000501507952876956
"North Carolina",2021,10,2404387.29166688,4.27593343037199,"Control",-0.0566603381784505
"North Dakota",2021,10,170448.166667052,4.86951556141577,"Control",0.0100644022397747
"Ohio",2021,10,2568466.70833285,4.28660413011404,"Control",0.000960118647547858
"Oklahoma",2021,10,901101.291667179,4.51447582820968,"Control",-0.0998854686568604
"Oregon",2021,10,960378.624999891,3.66001481967635,"Control",0.074638819218555
"Pennsylvania",2021,10,2806911.4999997,4.02043313442594,"Control",0.0124062896459556
"Rhode Island",2021,10,246382.500000181,3.64068064898823,"Control",-0.00377469854853185
"South Carolina",2021,10,1149997.2916673,4.18348811328493,"Control",-0.102246220555354
"South Dakota",2021,10,187959.500001151,5.00107735971975,"Control",0.0659911470651409
"Tennessee",2021,10,1583426.58333296,4.3873205572798,"Control",-0.0533334729149546
"Texas",2021,10,7105558.33333116,4.59654237821001,"Control",-0.0942943224769364
"Utah",2021,10,830368.458333602,4.62204454116931,"Control",-0.000289443146560764
"Vermont",2021,10,137245.083333369,3.11122256352758,"Control",-0.0533614655856782
"Virginia",2021,10,1954785.66666632,4.13958427155856,"Control",-0.0404578514372522
"Washington",2021,10,1766941.66666714,3.98654926355696,"Control",-0.001467632550336
"West Virginia",2021,10,367535.125000628,4.01594269390572,"Control",0.038660972096217
"Wisconsin",2021,10,1266769.16666652,4.11045685118949,"Control",0.02647013510816
"Wyoming",2021,10,123458.041666424,4.00135943622657,"Control",-0.0581389768712555
"Alabama",2021,11,1138487.83333193,4.30395464627804,"Control",-0.00107144341359344
"Alaska",2021,11,159782.666667171,4.40598479600069,"Control",-0.147511704042908
"Arizona",2021,11,1615401.66666613,4.13581348704949,"Control",0.00503625539121888
"Arkansas",2021,11,673606.49999953,4.39425688440071,"Control",-0.05237288884633
"California",2021,11,9126427.16666422,3.88311870054108,"Control",0.0446955932717694
